등록구분,진행상태,ECN No.,프로젝트,긴급도,중요도,등록일,요청 파트(부서),완료예정일,조치완료일,대책파트/협력사
C2,완료,CH000006011,P2,상,Medium,2018-09-02,D90,2018-05-20,2018-05-20,D90
C2,완료,CH000006012,P2,상,Medium,2018-09-02,D22,2018-05-20,2018-05-20,D22
C2,완료,CH000006013,P2,상,Medium,2018-09-02,D22,2018-05-20,2018-05-20,D22
C2,완료,CH000006014,P2,상,Medium,2018-09-02,D22,2018-05-20,2018-05-20,D22
C2,완료,CH000006015,P2,상,Medium,2018-09-02,D22,2018-05-20,2018-05-20,D22
C7,완료,CH000006016,P2,상,Medium,2018-09-02,D6,2018-05-20,2018-05-20,D16
C7,등록취소,CH000006017,P2,상,Medium,2018-09-02,D102,2018-05-25,2018-05-26,D88
C7,완료,CH000006018,P2,상,Medium,2018-09-02,D102,2018-05-21,2018-05-21,D88
C7,등록취소,CH000006019,P2,상,Medium,2018-09-02,D102,2018-05-27,2018-05-27,D42
C8,완료,CH000006020,P2,상,Low,2018-09-02,D22,2018-05-24,2018-05-24,D16
C8,완료,CH000006021,P2,상,Low,2018-09-02,D22,2018-05-24,2018-05-24,D16
C2,완료,CH000006022,P2,상,Medium,2018-09-01,D22,2018-05-27,2018-05-20,D22
C2,완료,CH000006023,P2,상,Medium,2018-09-01,D22,2018-05-28,2018-05-28,D22
C2,완료,CH000006024,P2,상,Medium,2018-09-01,D42,2018-05-20,2018-05-21,D42
C2,완료,CH000006025,P2,상,Medium,2018-09-01,D42,2018-05-27,2018-05-20,D42
C2,완료,CH000006026,P2,상,Medium,2018-09-01,D22,2018-05-19,2018-05-19,D22
C2,완료,CH000006027,P2,상,Medium,2018-09-01,D42,2018-05-19,2018-05-19,D42
C2,완료,CH000006028,P2,상,Medium,2018-09-01,D17,2018-05-19,2018-05-19,D17
C2,완료,CH000006029,P2,상,Medium,2018-09-01,D22,2018-05-19,2018-05-19,D22
C2,완료,CH000006030,P2,상,Medium,2018-09-01,D42,2018-05-19,2018-05-19,D42
C2,완료,CH000006031,P2,상,Medium,2018-09-01,D42,2018-05-19,2018-05-19,D42
C7,등록취소,CH000006032,P2,상,Medium,2018-09-01,D103,2018-05-28,2018-05-28,D23
C2,완료,CH000006033,P2,상,Medium,2018-08-31,D22,2018-05-24,2018-05-26,D22
C2,완료,CH000006034,P2,상,Medium,2018-08-31,D22,2018-05-18,2018-05-18,D22
C2,완료,CH000006035,P2,상,Medium,2018-08-31,D22,2018-05-18,2018-05-18,D22
C2,완료,CH000006036,P2,상,Medium,2018-08-31,D22,2018-05-18,2018-05-18,D22
C2,완료,CH000006037,P2,상,Medium,2018-08-31,D22,2018-05-18,2018-05-18,D22
C2,완료,CH000006038,P2,상,Medium,2018-08-31,D22,2018-05-18,2018-05-18,D22
C2,완료,CH000006039,P2,상,Medium,2018-08-31,D22,2018-05-18,2018-05-18,D22
C2,완료,CH000006040,P2,상,Medium,2018-08-31,D22,2018-05-21,2018-05-19,D22
C2,완료,CH000006041,P2,상,Medium,2018-08-31,D22,2018-05-28,2018-05-28,D22
C2,완료,CH000006042,P2,상,Medium,2018-08-31,D22,2018-05-14,2018-05-18,D22
C2,완료,CH000006043,P2,상,Medium,2018-08-31,D22,2018-05-18,2018-05-18,D22
C2,완료,CH000006044,P2,상,Medium,2018-08-31,D22,2018-05-20,2018-05-20,D22
C2,완료,CH000006045,P2,상,Medium,2018-08-31,D22,2018-05-14,2018-05-18,D22
C2,완료,CH000006046,P2,상,Medium,2018-08-31,D22,2018-05-19,2018-05-19,D22
C2,완료,CH000006047,P2,상,Medium,2018-08-31,D22,2018-05-14,2018-05-14,D22
C8,완료,CH000006048,P2,상,Low,2018-08-31,D22,2018-05-14,2018-05-14,D64
C2,완료,CH000006049,P2,상,Medium,2018-08-30,D22,2018-05-13,2018-05-13,D22
C2,완료,CH000006050,P2,상,Medium,2018-08-30,D42,2018-05-13,2018-05-13,D42
C2,완료,CH000006051,P2,상,Medium,2018-08-30,D22,2018-05-13,2018-05-13,D22
C2,완료,CH000006052,P2,상,Medium,2018-08-30,D22,2018-05-13,2018-05-13,D22
C2,완료,CH000006053,P2,상,Medium,2018-08-30,D67,2018-05-13,2018-05-13,D67
C2,완료,CH000006054,P2,상,Medium,2018-08-30,D67,2018-05-13,2018-05-13,D67
C2,완료,CH000006055,P2,상,Medium,2018-08-30,D22,2018-05-13,2018-05-13,D22
C2,완료,CH000006056,P2,상,Medium,2018-08-30,D67,2018-05-13,2018-05-13,D67
C2,완료,CH000006057,P2,상,Medium,2018-08-30,D22,2018-05-13,2018-05-13,D22
C2,완료,CH000006058,P2,상,Medium,2018-08-30,D22,2018-05-13,2018-05-13,D22
C2,완료,CH000006059,P2,상,Medium,2018-08-30,D22,2018-05-13,2018-05-13,D22
C7,등록취소,CH000006060,P2,상,Medium,2018-08-30,D102,2018-05-19,2018-05-20,D42
C7,등록취소,CH000006061,P2,상,Medium,2018-08-30,D102,2018-05-12,2018-05-12,D42
C7,완료,CH000006062,P2,상,Medium,2018-08-30,D102,2018-05-12,2018-05-12,D90
C8,완료,CH000006063,P2,상,Low,2018-08-30,D22,2018-05-12,2018-05-12,D90
C8,완료,CH000006064,P2,상,Low,2018-08-30,D22,2018-05-12,2018-05-12,D42
C8,완료,CH000006065,P2,상,Low,2018-08-30,D22,2018-05-12,2018-05-12,D42
C8,완료,CH000006066,P2,상,Low,2018-08-30,D22,2018-05-12,2018-05-12,D88
C10,완료,CH000006067,P2,상,Low,2018-08-29,D28,2018-05-12,2018-05-12,D90
C10,완료,CH000006068,P2,상,Low,2018-08-29,D28,,,D90
C10,완료,CH000006069,P2,상,Low,2018-08-29,D28,2018-05-28,2018-05-28,D88
C10,완료,CH000006070,P2,상,Low,2018-08-29,D28,2018-05-13,2018-05-13,D90
C2,완료,CH000006071,P2,상,Medium,2018-08-28,D67,2018-05-11,2018-05-11,D67
C2,완료,CH000006072,P2,상,Medium,2018-08-28,D67,2018-05-11,2018-05-11,D67
C4,완료,CH000006073,P2,상,Medium,2018-08-28,D102,2018-05-11,2018-05-11,D42
C2,완료,CH000006074,P2,상,Medium,2018-08-27,D67,2018-05-11,2018-05-11,D67
C2,완료,CH000006075,P2,상,Medium,2018-08-27,D22,2018-05-11,2018-05-11,D22
C2,완료,CH000006076,P2,상,Medium,2018-08-27,D67,2018-05-11,2018-05-11,D67
C2,완료,CH000006077,P2,상,Medium,2018-08-27,D67,2018-05-11,2018-05-11,D67
C7,완료,CH000006078,P2,상,Medium,2018-08-27,D6,2018-05-11,2018-05-11,D17
C7,완료,CH000006079,P2,상,Medium,2018-08-27,D102,2018-05-11,2018-05-11,D42
C7,등록취소,CH000006080,P2,상,Medium,2018-08-27,D102,2018-05-11,2018-05-11,D21
C8,완료,CH000006081,P2,하,Low,2018-08-27,D88,2018-05-11,2018-05-11,D64
C2,완료,CH000006082,P2,상,Medium,2018-08-26,D22,2018-05-11,2018-05-11,D22
C2,완료,CH000006083,P2,상,Medium,2018-08-26,D22,2018-05-11,2018-05-11,D22
C2,완료,CH000006084,P2,상,Medium,2018-08-26,D22,2018-05-11,2018-05-11,D22
C2,완료,CH000006085,P2,상,Medium,2018-08-26,D22,2018-05-11,2018-05-11,D22
C2,완료,CH000006086,P2,상,Medium,2018-08-26,D22,2018-05-27,2018-05-28,D22
C2,완료,CH000006087,P2,상,Medium,2018-08-26,D17,2018-05-12,2018-05-13,D17
C2,완료,CH000006088,P2,상,Medium,2018-08-26,D90,2018-05-12,2018-05-13,D90
C2,완료,CH000006089,P2,상,Medium,2018-08-26,D98,2018-05-28,2018-05-28,D98
C2,완료,CH000006090,P2,상,Medium,2018-08-26,D17,2018-05-12,2018-05-12,D17
C2,완료,CH000006091,P2,상,Medium,2018-08-26,D64,2018-05-13,2018-05-13,D64
C2,완료,CH000006092,P2,상,Medium,2018-08-26,D67,2018-05-19,2018-05-19,D67
C2,완료,CH000006093,P2,상,Medium,2018-08-26,D22,2018-05-28,2018-05-28,D22
C2,완료,CH000006094,P2,상,Medium,2018-08-26,D22,2018-05-10,2018-05-10,D22
C3,완료,CH000006095,P2,상,Low,2018-08-25,D35,2018-05-10,2018-05-10,D17
C3,완료,CH000006096,P2,상,Low,2018-08-25,D35,2018-05-10,2018-05-10,D16
C3,완료,CH000006097,P2,상,Low,2018-08-25,D35,2018-05-10,2018-05-10,D88
C3,완료,CH000006098,P2,상,Low,2018-08-25,D35,2018-05-10,2018-05-10,D88
C3,완료,CH000006099,P2,상,Low,2018-08-25,D35,2018-05-10,2018-05-10,D88
C3,완료,CH000006100,P2,상,Low,2018-08-25,D35,2018-05-10,2018-05-10,D88
C3,완료,CH000006101,P2,상,Low,2018-08-25,D35,2018-05-10,2018-05-10,D88
C3,완료,CH000006102,P2,상,Low,2018-08-25,D35,2018-05-10,2018-05-10,D88
C3,완료,CH000006103,P2,상,Low,2018-08-25,D35,2018-05-10,2018-05-10,D88
C3,완료,CH000006104,P2,상,Low,2018-08-25,D35,2018-05-10,2018-05-10,D88
C3,완료,CH000006105,P2,상,Low,2018-08-25,D35,2018-05-10,2018-05-10,D88
C3,완료,CH000006106,P2,상,Low,2018-08-25,D35,2018-05-10,2018-05-10,D22
C3,완료,CH000006107,P2,상,Low,2018-08-25,D35,2018-05-10,2018-05-10,D22
C2,완료,CH000006108,P2,상,Medium,2018-08-25,D67,2018-05-11,2018-05-11,D67
C2,완료,CH000006109,P2,상,Medium,2018-08-25,D64,2018-05-11,2018-05-11,D64
C2,완료,CH000006110,P2,상,Medium,2018-08-25,D22,2018-05-10,2018-05-10,D22
C2,완료,CH000006111,P2,상,Medium,2018-08-25,D22,2018-05-10,2018-05-11,D22
C2,완료,CH000006112,P2,상,Medium,2018-08-25,D22,,,D22
C2,완료,CH000006113,P2,상,Medium,2018-08-25,D22,2018-05-12,2018-05-13,D22
C2,완료,CH000006114,P2,상,Medium,2018-08-25,D22,,,D22
C2,완료,CH000006115,P2,상,Medium,2018-08-25,D88,2018-05-10,2018-05-11,D88
C2,완료,CH000006116,P2,상,Medium,2018-08-25,D64,2018-05-10,2018-05-11,D64
C2,완료,CH000006117,P2,상,Medium,2018-08-25,D53,2018-05-11,2018-05-14,D53
C2,완료,CH000006118,P2,상,Medium,2018-08-25,D17,2018-05-11,2018-05-14,D17
C2,완료,CH000006119,P2,상,Medium,2018-08-25,D17,2018-05-07,2018-05-07,D17
C7,완료,CH000006120,P2,상,Medium,2018-08-25,D6,2018-05-07,2018-05-07,D16
C7,완료,CH000006121,P2,상,Medium,2018-08-25,D102,2018-05-07,2018-05-07,D90
C7,완료,CH000006122,P2,상,Medium,2018-08-25,D102,2018-05-07,2018-05-07,D22
C2,완료,CH000006123,P2,상,Medium,2018-08-24,D35,2018-05-07,2018-05-07,D35
C2,완료,CH000006124,P2,상,Medium,2018-08-24,D67,2018-05-07,2018-05-07,D67
C2,완료,CH000006125,P2,상,Medium,2018-08-24,D67,2018-05-07,2018-05-07,D67
C2,완료,CH000006126,P2,상,Medium,2018-08-24,D17,2018-05-07,2018-05-07,D17
C2,완료,CH000006127,P2,상,Medium,2018-08-24,D98,2018-05-07,2018-05-07,D98
C2,완료,CH000006128,P2,상,Medium,2018-08-24,D98,2018-05-07,2018-05-07,D98
C2,완료,CH000006129,P2,상,Medium,2018-08-24,D88,2018-05-07,2018-05-07,D88
C2,완료,CH000006130,P2,상,Medium,2018-08-24,D17,2018-05-07,2018-05-07,D17
C2,완료,CH000006131,P2,상,Medium,2018-08-24,D88,2018-05-11,2018-05-11,D88
C7,완료,CH000006132,P2,상,Medium,2018-08-24,D102,2018-05-13,2018-05-14,D42
C7,완료,CH000006133,P2,상,Medium,2018-08-24,D102,2018-05-07,2018-05-09,D88
C7,완료,CH000006134,P2,상,Medium,2018-08-24,D102,2018-05-06,2018-05-06,D42
C7,완료,CH000006135,P2,상,Medium,2018-08-24,D102,2018-05-06,2018-05-06,D88
C7,완료,CH000006136,P2,상,Medium,2018-08-24,D102,2018-05-06,2018-05-07,D42
C7,등록취소,CH000006137,P2,상,Medium,2018-08-24,D102,2018-05-10,2018-05-10,D90
C7,완료,CH000006138,P2,상,Medium,2018-08-24,D102,2018-05-06,2018-05-07,D42
C8,완료,CH000006139,P2,상,Medium,2018-08-24,D16,2018-05-06,2018-05-06,D64
C2,완료,CH000006140,P2,상,Medium,2018-08-23,D64,2018-05-06,2018-05-06,D64
C2,완료,CH000006141,P2,상,Medium,2018-08-23,D22,2018-05-06,2018-05-06,D22
C2,완료,CH000006142,P2,상,Medium,2018-08-23,D22,2018-05-06,2018-05-06,D22
C2,완료,CH000006143,P2,상,Medium,2018-08-23,D17,2018-05-06,2018-05-06,D17
C2,완료,CH000006144,P2,상,Medium,2018-08-23,D17,2018-05-06,2018-05-06,D17
C2,완료,CH000006145,P2,상,Medium,2018-08-23,D42,2018-05-06,2018-05-06,D42
C2,완료,CH000006146,P2,상,Medium,2018-08-23,D17,2018-05-06,2018-05-06,D17
C8,완료,CH000006147,P2,상,Medium,2018-08-23,D16,2018-05-06,2018-05-06,D17
C2,완료,CH000006148,P2,상,Medium,2018-08-21,D22,2018-05-06,2018-05-06,D22
C2,완료,CH000006149,P2,상,Medium,2018-08-20,D67,2018-05-06,2018-05-06,D67
C2,완료,CH000006150,P2,상,Medium,2018-08-20,D17,2018-05-13,2018-05-13,D17
C2,완료,CH000006151,P2,상,Medium,2018-08-20,D22,2018-05-13,2018-05-13,D22
C2,완료,CH000006152,P2,상,Medium,2018-08-20,D42,2018-05-11,2018-05-12,D42
C2,완료,CH000006153,P2,상,Medium,2018-08-20,D22,2018-05-05,2018-05-05,D22
C2,완료,CH000006154,P2,상,Medium,2018-08-20,D17,2018-05-05,2018-05-05,D17
C2,완료,CH000006155,P2,상,Medium,2018-08-20,D98,2018-05-05,2018-05-05,D98
C2,완료,CH000006156,P2,상,Medium,2018-08-20,D22,2018-05-05,2018-05-05,D22
C2,완료,CH000006157,P2,상,Medium,2018-08-20,D22,2018-05-05,2018-05-05,D22
C2,완료,CH000006158,P2,상,Medium,2018-08-20,D22,2018-05-05,2018-05-05,D22
C2,완료,CH000006159,P2,상,Medium,2018-08-20,D22,2018-05-05,2018-05-05,D22
C2,완료,CH000006160,P2,상,Medium,2018-08-20,D88,2018-05-05,2018-05-05,D88
C3,완료,CH000006161,P2,상,Low,2018-08-19,D18,2018-05-07,2018-05-10,D90
C3,완료,CH000006162,P2,상,Low,2018-08-19,D18,2018-05-06,2018-05-10,D23
C3,완료,CH000006163,P2,상,Low,2018-08-19,D18,2018-05-09,2018-05-05,D90
C3,완료,CH000006164,P2,상,Low,2018-08-19,D18,2018-05-12,2018-05-07,D90
C2,완료,CH000006165,P2,상,Medium,2018-08-19,D17,2018-09-06,2018-09-06,D17
C2,완료,CH000006166,P2,상,Medium,2018-08-19,D67,2018-05-06,2018-05-07,D67
C2,완료,CH000006167,P2,상,Medium,2018-08-19,D88,2018-05-06,2018-05-07,D88
C2,완료,CH000006168,P2,상,Medium,2018-08-19,D17,2018-05-06,2018-05-07,D17
C2,완료,CH000006169,P2,상,Medium,2018-08-19,D22,2018-05-14,2018-05-07,D22
C2,완료,CH000006170,P2,상,Medium,2018-08-19,D22,2018-05-13,2018-05-14,D22
C2,완료,CH000006171,P2,상,Medium,2018-08-19,D67,2018-05-04,2018-05-07,D67
C2,완료,CH000006172,P2,상,Medium,2018-08-19,D17,2018-05-12,2018-05-12,D17
C2,완료,CH000006173,P2,상,Medium,2018-08-19,D88,2018-05-28,2018-05-28,D88
C2,완료,CH000006174,P2,상,Medium,2018-08-19,D67,2018-05-14,2018-05-14,D67
C2,완료,CH000006175,P2,상,Medium,2018-08-19,D22,2018-05-21,2018-05-18,D22
C7,등록취소,CH000006176,P2,상,Medium,2018-08-19,D102,2018-05-28,2018-05-28,D42
C7,등록취소,CH000006177,P2,상,Medium,2018-08-19,D102,2018-07-08,2018-07-08,D42
C8,완료,CH000006179,P2,상,Low,2018-08-19,D16,2018-05-13,2018-05-14,D64
C2,완료,CH000006180,P2,상,Medium,2018-08-18,D17,2018-05-06,2018-05-12,D17
C2,완료,CH000006181,P2,상,Medium,2018-08-18,D22,2018-05-19,2018-05-20,D22
C2,완료,CH000006182,P2,상,Medium,2018-08-18,D22,2018-05-19,2018-05-20,D22
C2,완료,CH000006183,P2,상,Medium,2018-08-18,D22,2018-05-06,2018-05-12,D22
C2,완료,CH000006184,P2,상,Medium,2018-08-18,D90,2018-05-04,2018-05-04,D90
C2,완료,CH000006185,P2,상,Medium,2018-08-18,D22,2018-05-04,2018-05-04,D22
C2,완료,CH000006186,P2,상,Medium,2018-08-18,D22,2018-05-04,2018-05-04,D22
C7,완료,CH000006187,P2,상,Medium,2018-08-18,D102,2018-05-04,2018-05-04,D88
C7,등록취소,CH000006188,P2,상,Medium,2018-08-18,D102,2018-05-04,2018-05-04,D42
C7,등록취소,CH000006189,P2,상,Medium,2018-08-18,D102,2018-05-04,2018-05-04,D42
C7,완료,CH000006190,P2,상,Medium,2018-08-18,D102,2018-05-04,2018-05-04,D42
C7,완료,CH000006191,P2,상,Medium,2018-08-18,D102,2018-05-04,2018-05-04,D90
C4,완료,CH000006192,P2,상,Medium,2018-08-18,D102,2018-05-04,2018-05-04,D24
C8,완료,CH000006194,P2,상,Low,2018-08-18,D88,2018-05-04,2018-05-04,D88
C8,완료,CH000006195,P2,상,Low,2018-08-18,D88,2018-05-04,2018-05-04,D23
C8,완료,CH000006196,P2,상,Low,2018-08-18,D22,2018-05-04,2018-05-04,D16
C2,완료,CH000006197,P2,상,Medium,2018-08-17,D42,2018-05-04,2018-05-04,D42
C2,완료,CH000006198,P2,상,Medium,2018-08-17,D42,2018-05-04,2018-05-04,D42
C2,완료,CH000006199,P2,상,Medium,2018-08-17,D22,2018-05-04,2018-05-04,D22
C2,완료,CH000006200,P2,상,Medium,2018-08-17,D88,2018-05-04,2018-05-04,D88
C2,완료,CH000006201,P2,상,Medium,2018-08-17,D67,2018-05-04,2018-05-04,D67
C2,완료,CH000006202,P2,상,Medium,2018-08-17,D88,2018-05-04,2018-05-04,D88
C2,완료,CH000006203,P2,상,Medium,2018-08-17,D88,2018-05-04,2018-05-04,D88
C2,완료,CH000006204,P2,상,Medium,2018-08-17,D22,2018-05-04,2018-05-04,D22
C2,완료,CH000006205,P2,상,Medium,2018-08-17,D88,2018-05-07,2018-05-09,D88
C2,완료,CH000006206,P2,상,Medium,2018-08-17,D22,2018-05-12,2018-05-12,D22
C2,완료,CH000006207,P2,상,Medium,2018-08-17,D22,2018-05-14,2018-05-07,D22
C2,완료,CH000006208,P2,상,Medium,2018-08-17,D22,2018-05-10,2018-05-10,D22
C2,완료,CH000006209,P2,상,Medium,2018-08-17,D22,2018-05-28,2018-05-28,D22
C2,완료,CH000006210,P2,상,Medium,2018-08-17,D22,2018-05-13,2018-05-14,D22
C2,완료,CH000006211,P2,상,Medium,2018-08-17,D22,2018-05-28,2018-05-28,D22
C10,완료,CH000006212,P2,상,Low,2018-08-17,D28,2018-05-03,2018-05-03,D88
C10,완료,CH000006213,P2,상,Low,2018-08-17,D28,2018-05-03,2018-05-03,D88
C8,완료,CH000006214,P2,중,Low,2018-08-17,D88,2018-05-03,2018-05-03,D24
C8,완료,CH000006215,P2,하,Low,2018-08-17,D88,2018-05-03,2018-05-03,D64
C2,완료,CH000006216,P2,상,Medium,2018-08-16,D88,2018-05-03,2018-05-03,D88
C2,완료,CH000006217,P2,상,Medium,2018-08-16,D67,2018-05-03,2018-05-03,D67
C2,완료,CH000006218,P2,상,Medium,2018-08-16,D88,2018-05-03,2018-05-03,D88
C2,완료,CH000006219,P2,상,Medium,2018-08-16,D67,2018-05-03,2018-05-03,D67
C2,완료,CH000006220,P2,상,Medium,2018-08-16,D22,2018-05-03,2018-05-03,D22
C2,완료,CH000006221,P2,상,Medium,2018-08-16,D22,2018-05-03,2018-05-03,D22
C2,완료,CH000006222,P2,상,Medium,2018-08-16,D88,2018-05-03,2018-05-03,D88
C2,완료,CH000006223,P2,상,Medium,2018-08-16,D22,2018-05-03,2018-05-03,D22
C2,완료,CH000006224,P2,상,Medium,2018-08-16,D88,2018-05-03,2018-05-03,D88
C2,완료,CH000006225,P2,상,Medium,2018-08-16,D22,2018-05-03,2018-05-03,D22
C2,완료,CH000006226,P2,상,Medium,2018-08-16,D22,2018-05-14,2018-05-07,D22
C2,완료,CH000006227,P2,상,Medium,2018-08-16,D22,2018-05-03,2018-05-06,D22
C2,완료,CH000006228,P2,상,Medium,2018-08-16,D22,2018-05-05,2018-05-05,D22
C2,완료,CH000006229,P2,상,Medium,2018-08-16,D17,2018-05-14,2018-05-14,D17
C2,완료,CH000006230,P2,상,Medium,2018-08-16,D24,2018-04-30,2018-05-03,D24
C7,완료,CH000006231,P2,상,Medium,2018-08-16,D102,2018-04-30,2018-05-03,D90
C7,등록취소,CH000006232,P2,상,Medium,2018-08-16,D102,2018-04-30,2018-04-30,D90
C7,등록취소,CH000006233,P2,상,Medium,2018-08-16,D102,2018-04-30,2018-04-30,D90
C2,완료,CH000006234,P2,상,Medium,2018-08-15,D22,2018-04-30,2018-04-30,D22
C3,완료,CH000006235,P2,상,Low,2018-08-13,D90,2018-04-30,2018-04-30,D88
C3,완료,CH000006236,P2,상,Low,2018-08-13,D90,2018-04-30,2018-04-30,D88
C3,완료,CH000006237,P2,상,Low,2018-08-13,D90,2018-04-30,2018-04-30,D88
C3,완료,CH000006238,P2,상,Low,2018-08-13,D90,2018-04-30,2018-04-30,D88
C3,완료,CH000006239,P2,상,Low,2018-08-13,D90,2018-04-30,2018-04-30,D88
C3,완료,CH000006240,P2,상,Low,2018-08-13,D90,2018-04-30,2018-04-30,D88
C3,완료,CH000006241,P2,상,Low,2018-08-13,D90,2018-04-30,2018-04-30,D88
C3,완료,CH000006242,P2,상,Low,2018-08-13,D90,2018-04-30,2018-04-30,D88
C3,완료,CH000006243,P2,상,Low,2018-08-13,D90,2018-04-30,2018-04-30,D88
C3,완료,CH000006244,P2,상,Low,2018-08-13,D90,2018-04-30,2018-04-30,D88
C3,완료,CH000006245,P2,상,Low,2018-08-13,D42,2018-04-30,2018-04-30,D90
C2,완료,CH000006246,P2,상,Medium,2018-08-13,D22,2018-04-30,2018-04-30,D22
C2,완료,CH000006247,P2,상,Medium,2018-08-13,D67,2018-04-30,2018-04-30,D67
C2,완료,CH000006248,P2,상,Medium,2018-08-13,D88,2018-04-30,2018-05-03,D88
C2,완료,CH000006249,P2,상,Medium,2018-08-13,D42,2018-05-06,2018-05-06,D42
C2,완료,CH000006250,P2,상,Medium,2018-08-13,D67,2018-04-30,2018-04-30,D67
C2,완료,CH000006251,P2,상,Medium,2018-08-13,D22,2018-05-05,2018-04-30,D22
C2,완료,CH000006252,P2,상,Medium,2018-08-13,D36,2018-05-28,2018-05-28,D36
C2,완료,CH000006253,P2,상,Medium,2018-08-13,D88,2018-05-05,2018-04-30,D88
C2,완료,CH000006255,P2,상,Medium,2018-08-12,D67,2018-05-28,2018-05-28,D67
C2,완료,CH000006256,P2,상,Medium,2018-08-12,D67,2018-04-29,2018-04-30,D67
C2,완료,CH000006257,P2,상,Medium,2018-08-12,D97,2018-04-30,2018-05-03,D97
C2,완료,CH000006258,P2,상,Medium,2018-08-12,D17,2018-05-04,2018-05-04,D17
C2,완료,CH000006259,P2,상,Medium,2018-08-12,D90,2018-05-03,2018-05-03,D90
C2,완료,CH000006260,P2,상,Medium,2018-08-12,D42,2018-05-03,2018-05-03,D42
C2,완료,CH000006261,P2,상,Medium,2018-08-12,D22,2018-04-29,2018-04-29,D22
C2,완료,CH000006262,P2,상,Medium,2018-08-12,D22,2018-04-29,2018-04-29,D22
C2,완료,CH000006263,P2,상,Medium,2018-08-12,D67,2018-04-29,2018-04-29,D67
C2,완료,CH000006264,P2,상,Medium,2018-08-12,D17,2018-04-29,2018-04-29,D17
C2,완료,CH000006265,P2,상,Medium,2018-08-12,D22,2018-04-29,2018-04-29,D22
C2,완료,CH000006266,P2,상,Medium,2018-08-12,D88,2018-04-29,2018-04-29,D88
C2,완료,CH000006267,P2,상,Medium,2018-08-12,D67,2018-04-29,2018-04-29,D67
C7,완료,CH000006268,P2,상,Medium,2018-08-12,D102,2018-04-29,2018-04-29,D88
C2,완료,CH000006269,P2,상,Medium,2018-08-11,D67,2018-04-29,2018-04-29,D67
C2,완료,CH000006270,P2,상,Medium,2018-08-11,D24,2018-04-29,2018-04-29,D24
C2,완료,CH000006271,P2,상,Medium,2018-08-11,D31,2018-04-29,2018-04-29,D31
C2,완료,CH000006272,P2,상,Medium,2018-08-11,D22,2018-05-04,2018-05-06,D22
C2,완료,CH000006273,P2,상,Medium,2018-08-11,D88,2018-05-12,2018-05-14,D88
C2,완료,CH000006274,P2,상,Medium,2018-08-11,D17,2018-04-30,2018-05-04,D17
C2,완료,CH000006275,P2,상,Medium,2018-08-11,D67,2018-04-28,2018-04-29,D67
C2,완료,CH000006276,P2,상,Medium,2018-08-11,D88,2018-05-05,2018-05-05,D88
C2,완료,CH000006277,P2,상,Medium,2018-08-11,D42,2018-04-29,2018-04-30,D42
C2,완료,CH000006278,P2,상,Medium,2018-08-11,D37,2018-04-29,2018-04-29,D37
C2,완료,CH000006279,P2,상,Medium,2018-08-11,D17,2018-04-28,2018-04-28,D17
C2,완료,CH000006280,P2,상,Medium,2018-08-11,D64,2018-04-28,2018-04-28,D64
C4,완료,CH000006281,P2,상,Medium,2018-08-11,D102,2018-04-28,2018-04-28,D24
C4,등록취소,CH000006282,P2,상,Medium,2018-08-11,D102,2018-05-03,2018-05-06,D42
C4,완료,CH000006283,P2,상,Medium,2018-08-11,D102,2018-04-29,2018-04-29,D24
C4,등록취소,CH000006284,P2,상,Medium,2018-08-11,D102,2018-05-03,2018-05-04,D24
C4,등록취소,CH000006285,P2,상,Medium,2018-08-11,D102,2018-06-16,2018-06-16,D24
C2,완료,CH000006287,P2,상,Medium,2018-08-10,D88,2018-05-06,2018-04-29,D88
C2,완료,CH000006288,P2,상,Medium,2018-08-10,D22,2018-05-06,2018-05-06,D22
C2,완료,CH000006289,P2,상,Medium,2018-08-10,D22,2018-04-29,2018-04-29,D22
C2,완료,CH000006290,P2,상,Medium,2018-08-10,D37,2018-05-03,2018-05-04,D37
C2,완료,CH000006291,P2,상,Medium,2018-08-10,D90,2018-06-16,2018-06-16,D90
C2,완료,CH000006292,P2,상,Medium,2018-08-10,D22,2018-04-28,2018-04-28,D22
C2,완료,CH000006293,P2,상,Medium,2018-08-10,D97,2018-04-28,2018-04-28,D97
C2,완료,CH000006294,P2,상,Medium,2018-08-10,D22,2018-04-28,2018-04-28,D22
C2,완료,CH000006295,P2,상,Medium,2018-08-10,D22,2018-04-28,2018-04-28,D22
C2,완료,CH000006296,P2,상,Medium,2018-08-10,D17,2018-04-28,2018-04-28,D17
C2,완료,CH000006297,P2,상,Medium,2018-08-10,D67,2018-04-28,2018-04-28,D67
C4,완료,CH000006298,P2,상,Medium,2018-08-10,D102,2018-04-28,2018-04-28,D88
C4,완료,CH000006299,P2,상,Medium,2018-08-10,D102,2018-04-28,2018-04-28,D88
C4,완료,CH000006300,P2,상,Medium,2018-08-10,D102,2018-04-28,2018-04-28,D42
C4,완료,CH000006301,P2,상,Medium,2018-08-10,D102,2018-04-28,2018-04-28,D42
C4,완료,CH000006302,P2,상,Medium,2018-08-10,D102,2018-04-28,2018-04-28,D22
C4,반려,CH000006303,P2,상,Medium,2018-08-10,D102,2018-04-28,2018-04-28,D88
C4,등록취소,CH000006304,P2,상,Medium,2018-08-10,D102,2018-04-28,2018-04-28,D90
C4,완료,CH000006305,P2,상,Medium,2018-08-10,D102,2018-04-28,2018-04-28,D42
